SUB_ASET,PATH_SURAT,FLAG,CREATED_ON,JENIS_FOTO,NO_ITEM,NO_ASET
0,storage/upload/120506002899/0/1/113020230944196567e8f35e6f7.jpeg,Y,Thu Nov 30 2023 09:44:45 GMT+0700 (Western Indonesia Time),1,1,120506002899
0,storage/upload/120504002017/0/1/113020231002146567ed26a6ff3.jpeg,N,Thu Nov 30 2023 10:04:07 GMT+0700 (Western Indonesia Time),1,1,120504002017
0,storage/upload/120502002507/0/1/12142023150445657aa90d72c70.jpeg,Y,Thu Dec 14 2023 15:06:45 GMT+0700 (Western Indonesia Time),1,1,120502002507
0,storage/upload/120507000236/0/3/12142023150902657aaa0e40a03.pdf,Y,Thu Dec 14 2023 15:09:55 GMT+0700 (Western Indonesia Time),3,1,120507000236
0,storage/upload/120506004820/0/1/12142023152229657aad35c43e9.jpg,Y,Thu Dec 14 2023 15:22:33 GMT+0700 (Western Indonesia Time),1,1,120506004820
0,storage/upload/120506004068/0/3/12142023152748657aae74daac7.pdf,Y,Thu Dec 14 2023 15:29:01 GMT+0700 (Western Indonesia Time),3,1,120506004068
0,storage/upload/120506004810/0/1/12142023153433657ab009579d3.jpg,Y,Thu Dec 14 2023 15:35:00 GMT+0700 (Western Indonesia Time),1,1,120506004810
0,storage/upload/120508000017/0/3/12142023153539657ab04b88e6a.pdf,Y,Thu Dec 14 2023 15:36:12 GMT+0700 (Western Indonesia Time),3,1,120508000017
0,storage/upload/120506002065/0/2/12142023154342657ab22ed5d9e.jpg,Y,Thu Dec 14 2023 15:43:42 GMT+0700 (Western Indonesia Time),2,1,120506002065
0,storage/upload/120506002183/0/2/12142023154646657ab2e6bc4a3.jpg,Y,Thu Dec 14 2023 15:46:46 GMT+0700 (Western Indonesia Time),2,1,120506002183
0,storage/upload/120508000647/0/3/12142023154614657ab2c6b4103.pdf,Y,Thu Dec 14 2023 15:47:22 GMT+0700 (Western Indonesia Time),3,1,120508000647
0,storage/upload/120502002449/0/2/12142023154834657ab352a2696.jpg,Y,Thu Dec 14 2023 15:48:34 GMT+0700 (Western Indonesia Time),2,1,120502002449
0,storage/upload/120504002472/0/3/12142023154900657ab36ca0a81.pdf,Y,Thu Dec 14 2023 15:49:15 GMT+0700 (Western Indonesia Time),3,1,120504002472
0,storage/upload/120506002671/0/1/112820231044266565621a59a89.jpg,Y,Tue Nov 28 2023 10:44:26 GMT+0700 (Western Indonesia Time),1,1,120506002671
0,storage/upload/120505002133/0/3/112820231044186565621260095.pdf,Y,Tue Nov 28 2023 10:45:52 GMT+0700 (Western Indonesia Time),3,1,120505002133
0,storage/upload/120506004122/0/1/121320231558066579640ea39ce.jpg,N,Wed Dec 13 2023 15:58:11 GMT+0700 (Western Indonesia Time),1,1,120506004122
0,storage/upload/120502003252/0/3/12132023155733657963edde612.pdf,Y,Wed Dec 13 2023 15:58:42 GMT+0700 (Western Indonesia Time),3,1,120502003252
0,storage/upload/120505002705/0/1/1213202315584065796430ea806.jpg,Y,Wed Dec 13 2023 15:58:45 GMT+0700 (Western Indonesia Time),1,1,120505002705
0,storage/upload/120506003612/0/3/121320231615276579681f5367a.pdf,Y,Wed Dec 13 2023 16:16:05 GMT+0700 (Western Indonesia Time),3,1,120506003612
0,storage/upload/120508000636/0/6/12132023161624657968584c719.pdf,Y,Wed Dec 13 2023 16:16:57 GMT+0700 (Western Indonesia Time),6,1,120508000636
0,storage/upload/120505002042/0/1/12132023162321657969f99b68d.jpeg,Y,Wed Dec 13 2023 16:23:31 GMT+0700 (Western Indonesia Time),1,1,120505002042
0,storage/upload/120506004141/0/1/12132023172657657978e1d83a7.jpg,Y,Wed Dec 13 2023 17:27:01 GMT+0700 (Western Indonesia Time),1,1,120506004141
0,storage/upload/120509000847/0/1/121320231836286579892c8dfab.jpg,Y,Wed Dec 13 2023 18:36:32 GMT+0700 (Western Indonesia Time),1,1,120509000847
0,storage/upload/120506004074/0/3/12132023183436657988bcdf00c.pdf,Y,Wed Dec 13 2023 18:37:30 GMT+0700 (Western Indonesia Time),3,1,120506004074
0,storage/upload/120506004178/0/1/1213202318380065798988d14c3.jpeg,Y,Wed Dec 13 2023 18:38:33 GMT+0700 (Western Indonesia Time),1,1,120506004178
0,storage/upload/120509000848/0/1/1213202318401465798a0e98dec.jpg,Y,Wed Dec 13 2023 18:40:23 GMT+0700 (Western Indonesia Time),1,1,120509000848
0,storage/upload/120506003161/0/3/121320232019266579a14e5983b.pdf,Y,Wed Dec 13 2023 20:21:54 GMT+0700 (Western Indonesia Time),3,1,120506003161
0,storage/upload/120505001948/0/1/12142023094836657a5ef432c04.jpeg,Y,Thu Dec 14 2023 09:48:51 GMT+0700 (Western Indonesia Time),1,1,120505001948
0,storage/upload/120504001411/0/1/12142023095057657a5f8121c92.png,Y,Thu Dec 14 2023 09:51:59 GMT+0700 (Western Indonesia Time),1,1,120504001411
0,storage/upload/120505001947/0/1/12142023095624657a60c84ae51.jpeg,Y,Thu Dec 14 2023 09:56:26 GMT+0700 (Western Indonesia Time),1,1,120505001947
0,storage/upload/120506002801/0/1/12142023100113657a61e9cf1c3.jpg,Y,Thu Dec 14 2023 10:01:17 GMT+0700 (Western Indonesia Time),1,1,120506002801
0,storage/upload/120501000691/0/3/12142023120721657a7f7987477.pdf,Y,Thu Dec 14 2023 12:08:32 GMT+0700 (Western Indonesia Time),3,1,120501000691
0,storage/upload/120508000037/0/3/12142023154925657ab385f2a3d.pdf,Y,Thu Dec 14 2023 15:49:45 GMT+0700 (Western Indonesia Time),3,1,120508000037
0,storage/upload/120506002669/0/1/12142023155038657ab3ceaf3f4.jpg,Y,Thu Dec 14 2023 15:50:38 GMT+0700 (Western Indonesia Time),1,1,120506002669
0,storage/upload/120509000079/0/2/11212023111538655c2eeaa8d39.jpg,Y,Tue Nov 21 2023 11:15:38 GMT+0700 (Western Indonesia Time),2,1,120509000079
0,storage/upload/120506002516/0/1/11212023111748655c2f6cea383.jpg,Y,Tue Nov 21 2023 11:17:48 GMT+0700 (Western Indonesia Time),1,1,120506002516
0,storage/upload/120506002823/0/1/11212023112239655c308f6faa9_medium_thumbnail_.jpeg,Y,Tue Nov 21 2023 11:23:01 GMT+0700 (Western Indonesia Time),1,1,120506002823
0,storage/upload/120502004249/0/2/11212023112322655c30ba41be2.jpg,Y,Tue Nov 21 2023 11:23:22 GMT+0700 (Western Indonesia Time),2,1,120502004249
0,storage/upload/120501000343/0/2/11222023091757655d64d5b99a8.jpg,Y,Wed Nov 22 2023 09:17:57 GMT+0700 (Western Indonesia Time),2,1,120501000343
0,storage/upload/120508000536/0/3/11222023141525655daa8daf1cf.pdf,Y,Wed Nov 22 2023 14:15:52 GMT+0700 (Western Indonesia Time),3,1,120508000536
0,storage/upload/120506002590/0/2/11232023100705655ec1d9bb3a8.jpg,Y,Thu Nov 23 2023 10:07:05 GMT+0700 (Western Indonesia Time),2,1,120506002590
0,storage/upload/120506002776/0/1/11232023142315655efde365616_medium_thumbnail_.jpg,Y,Thu Nov 23 2023 14:25:35 GMT+0700 (Western Indonesia Time),1,1,120506002776
0,storage/upload/120509000480/0/3/11232023143532655f00c4ae4d8.pdf,Y,Thu Nov 23 2023 14:38:32 GMT+0700 (Western Indonesia Time),3,1,120509000480
0,storage/upload/120502002584/0/3/11232023144101655f020d64530.pdf,Y,Thu Nov 23 2023 14:42:02 GMT+0700 (Western Indonesia Time),3,1,120502002584
0,storage/upload/120508000409/0/2/11232023144159655f024761446_medium_thumbnail_.jpeg,Y,Thu Nov 23 2023 14:42:09 GMT+0700 (Western Indonesia Time),2,1,120508000409
0,storage/upload/120506001870/0/2/11232023144045655f01fdae5a9_medium_thumbnail_.jpeg,Y,Thu Nov 23 2023 14:43:06 GMT+0700 (Western Indonesia Time),2,1,120506001870
0,storage/upload/120502002946/0/1/11232023152626655f0cb250184.jpg,Y,Thu Nov 23 2023 15:26:26 GMT+0700 (Western Indonesia Time),1,1,120502002946
0,storage/upload/120504002151/0/1/11232023170525655f23e5668b5_medium_thumbnail_.jpeg,Y,Thu Nov 23 2023 17:05:50 GMT+0700 (Western Indonesia Time),1,1,120504002151
0,storage/upload/120504002152/0/1/11232023170645655f243513d3f_medium_thumbnail_.jpeg,Y,Thu Nov 23 2023 17:07:03 GMT+0700 (Western Indonesia Time),1,1,120504002152
0,storage/upload/120501000495/0/2/11272023142224656443b0ae32c.jpg,Y,Mon Nov 27 2023 14:22:32 GMT+0700 (Western Indonesia Time),2,1,120501000495
0,storage/upload/120509000727/0/2/1127202316044665645bae04e93.jpg,Y,Mon Nov 27 2023 16:04:46 GMT+0700 (Western Indonesia Time),2,1,120509000727
0,storage/upload/120507001701/0/1/1127202317271765646f0566ec5.jpeg,Y,Mon Nov 27 2023 17:27:29 GMT+0700 (Western Indonesia Time),1,1,120507001701
0,storage/upload/120506002057/0/1/11282023084751656546c7a9aec.jpg,Y,Tue Nov 28 2023 08:48:15 GMT+0700 (Western Indonesia Time),1,1,120506002057
0,storage/upload/120502001934/0/3/11092023160627654ca1139ebf7.pdf,Y,Thu Nov 09 2023 16:12:55 GMT+0700 (Western Indonesia Time),3,1,120502001934
0,storage/upload/120509000264/0/1/11092023163509654ca7cd0a7e1.jpg,Y,Thu Nov 09 2023 16:35:09 GMT+0700 (Western Indonesia Time),1,1,120509000264
0,storage/upload/120509000165/0/1/11092023170126654cadf693bc8.jpg,Y,Thu Nov 09 2023 17:01:26 GMT+0700 (Western Indonesia Time),1,1,120509000165
0,storage/upload/120504002086/0/1/11092023210309654ce69d51efe.jpg,Y,Thu Nov 09 2023 21:03:09 GMT+0700 (Western Indonesia Time),1,1,120504002086
0,storage/upload/120502002045/0/2/11102023072743654d78ff5e781.jpg,Y,Fri Nov 10 2023 07:27:43 GMT+0700 (Western Indonesia Time),2,1,120502002045
0,storage/upload/120502002061/0/2/11102023073723654d7b435d3c8.jpg,Y,Fri Nov 10 2023 07:37:23 GMT+0700 (Western Indonesia Time),2,1,120502002061
0,storage/upload/120502002336/0/2/11102023073948654d7bd47db98.jpg,Y,Fri Nov 10 2023 07:39:48 GMT+0700 (Western Indonesia Time),2,1,120502002336
0,storage/upload/120502002337/0/2/11102023074144654d7c483ce7b.jpg,Y,Fri Nov 10 2023 07:41:44 GMT+0700 (Western Indonesia Time),2,1,120502002337
0,storage/upload/120506001864/0/2/11102023074633654d7d6916e26.jpg,Y,Fri Nov 10 2023 07:46:33 GMT+0700 (Western Indonesia Time),2,1,120506001864
0,storage/upload/120506001841/0/2/11102023080411654d818b73a9a.jpg,Y,Fri Nov 10 2023 08:04:11 GMT+0700 (Western Indonesia Time),2,1,120506001841
0,storage/upload/120509000468/0/2/11102023080611654d8203879f4.jpg,Y,Fri Nov 10 2023 08:06:11 GMT+0700 (Western Indonesia Time),2,1,120509000468
0,storage/upload/120506001839/0/2/11102023080838654d8296047bc.jpg,Y,Fri Nov 10 2023 08:08:38 GMT+0700 (Western Indonesia Time),2,1,120506001839
0,storage/upload/120508000475/0/3/11102023080805654d827558dea.pdf,Y,Fri Nov 10 2023 08:09:30 GMT+0700 (Western Indonesia Time),3,1,120508000475
0,storage/upload/120401000024/0/1/11102023084013654d89fd7eded.jpg,Y,Fri Nov 10 2023 08:40:13 GMT+0700 (Western Indonesia Time),1,1,120401000024
0,storage/upload/120504001677/0/2/11102023090350654d8f8699118_medium_thumbnail_.jpeg,N,Fri Nov 10 2023 09:04:04 GMT+0700 (Western Indonesia Time),2,1,120504001677
0,storage/upload/120504001678/0/2/11102023090627654d9023812e3_medium_thumbnail_.jpeg,Y,Fri Nov 10 2023 09:06:43 GMT+0700 (Western Indonesia Time),2,1,120504001678
0,storage/upload/120504001679/0/2/11102023090741654d906d6d479_medium_thumbnail_.jpeg,Y,Fri Nov 10 2023 09:07:45 GMT+0700 (Western Indonesia Time),2,1,120504001679
0,storage/upload/120508000603/0/2/11232023161747655f18bbc1b23_medium_thumbnail_.jpeg,Y,Thu Nov 23 2023 16:24:24 GMT+0700 (Western Indonesia Time),2,1,120508000603
0,storage/upload/120507000828/0/2/11232023191031655f41379263e.jpg,Y,Thu Nov 23 2023 19:10:31 GMT+0700 (Western Indonesia Time),2,1,120507000828
0,storage/upload/120507000827/0/2/11232023191311655f41d70b743.jpg,Y,Thu Nov 23 2023 19:13:11 GMT+0700 (Western Indonesia Time),2,1,120507000827
0,storage/upload/120507000826/0/2/11232023191420655f421cbf4ef.jpg,Y,Thu Nov 23 2023 19:14:20 GMT+0700 (Western Indonesia Time),2,1,120507000826
0,storage/upload/120507000825/0/2/11232023191617655f429112673.jpg,Y,Thu Nov 23 2023 19:16:17 GMT+0700 (Western Indonesia Time),2,1,120507000825
0,storage/upload/120507000823/0/2/11232023191718655f42ce18591.jpg,Y,Thu Nov 23 2023 19:17:18 GMT+0700 (Western Indonesia Time),2,1,120507000823
0,storage/upload/120507000829/0/2/11232023192031655f438f629b9.jpg,Y,Thu Nov 23 2023 19:20:31 GMT+0700 (Western Indonesia Time),2,1,120507000829
0,storage/upload/120507000817/0/2/11232023192127655f43c7240eb.jpg,Y,Thu Nov 23 2023 19:21:27 GMT+0700 (Western Indonesia Time),2,1,120507000817
0,storage/upload/120509000719/0/1/1127202316080065645c70773d6.jpg,Y,Mon Nov 27 2023 16:08:00 GMT+0700 (Western Indonesia Time),1,1,120509000719
0,storage/upload/120504001248/0/3/1127202315581465645a269ee31.pdf,Y,Mon Nov 27 2023 16:08:54 GMT+0700 (Western Indonesia Time),3,1,120504001248
0,storage/upload/120506002528/0/1/1127202316111865645d36bc562.jpg,Y,Mon Nov 27 2023 16:11:18 GMT+0700 (Western Indonesia Time),1,1,120506002528
0,storage/upload/120506002789/0/3/11212023104806655c287659ce5.pdf,Y,Tue Nov 21 2023 10:52:27 GMT+0700 (Western Indonesia Time),3,1,120506002789
0,storage/upload/120509000016/0/2/11212023105251655c2993253b9.jpg,Y,Tue Nov 21 2023 10:52:51 GMT+0700 (Western Indonesia Time),2,1,120509000016
0,storage/upload/120502002548/0/1/11212023104906655c28b216220_medium_thumbnail_.jpg,Y,Tue Nov 21 2023 10:54:44 GMT+0700 (Western Indonesia Time),1,1,120502002548
0,storage/upload/120504001423/0/1/11212023105500655c2a148d822.jpg,Y,Tue Nov 21 2023 10:55:00 GMT+0700 (Western Indonesia Time),1,1,120504001423
0,storage/upload/120506002821/0/1/11212023105616655c2a60752f6_medium_thumbnail_.jpeg,Y,Tue Nov 21 2023 10:56:54 GMT+0700 (Western Indonesia Time),1,1,120506002821
0,storage/upload/120504003053/0/1/12142023122208657a82f007188.webp,Y,Thu Dec 14 2023 12:24:29 GMT+0700 (Western Indonesia Time),1,1,120504003053
0,storage/upload/120505002512/0/3/12142023140228657a9a74eb81b.pdf,Y,Thu Dec 14 2023 14:02:44 GMT+0700 (Western Indonesia Time),3,1,120505002512
0,storage/upload/120506004418/0/1/12142023145647657aa72f144f3.jpg,Y,Thu Dec 14 2023 14:56:57 GMT+0700 (Western Indonesia Time),1,1,120506004418
0,storage/upload/120505001406/0/1/12142023145708657aa7443d132.jpg,Y,Thu Dec 14 2023 14:57:08 GMT+0700 (Western Indonesia Time),1,1,120505001406
0,storage/upload/120504003116/0/1/12142023145909657aa7bd1e683.jpeg,Y,Thu Dec 14 2023 14:59:39 GMT+0700 (Western Indonesia Time),1,1,120504003116
0,storage/upload/120505001424/0/2/12142023145952657aa7e83d713.jpg,Y,Thu Dec 14 2023 14:59:52 GMT+0700 (Western Indonesia Time),2,1,120505001424
0,storage/upload/120505002205/0/2/12142023150158657aa86672c88.jpg,Y,Thu Dec 14 2023 15:01:58 GMT+0700 (Western Indonesia Time),2,1,120505002205
0,storage/upload/120504002489/0/3/12142023150218657aa87ab12bb.pdf,Y,Thu Dec 14 2023 15:02:42 GMT+0700 (Western Indonesia Time),3,1,120504002489
0,storage/upload/120504003100/0/1/12142023150959657aaa4785341.jpg,Y,Thu Dec 14 2023 15:11:22 GMT+0700 (Western Indonesia Time),1,1,120504003100
0,storage/upload/120505002519/0/3/12142023151205657aaac5aafb3.pdf,Y,Thu Dec 14 2023 15:12:20 GMT+0700 (Western Indonesia Time),3,1,120505002519
0,storage/upload/120504003022/0/1/12142023151321657aab11afe9c.jpg,N,Thu Dec 14 2023 15:13:47 GMT+0700 (Western Indonesia Time),1,1,120504003022
0,storage/upload/120502002415/0/1/12142023151353657aab31191a0.jpg,Y,Thu Dec 14 2023 15:13:53 GMT+0700 (Western Indonesia Time),1,1,120502002415
0,storage/upload/120504003016/0/2/12142023151400657aab38c0d6b.jpg,Y,Thu Dec 14 2023 15:14:45 GMT+0700 (Western Indonesia Time),2,1,120504003016
0,storage/upload/120505001426/0/2/12142023151646657aabde5d305.jpg,Y,Thu Dec 14 2023 15:16:46 GMT+0700 (Western Indonesia Time),2,1,120505001426
0,storage/upload/120506004801/0/1/12142023151709657aabf51985a.jpg,Y,Thu Dec 14 2023 15:17:11 GMT+0700 (Western Indonesia Time),1,1,120506004801
0,storage/upload/120508000043/0/3/12142023151721657aac01d2541.pdf,Y,Thu Dec 14 2023 15:17:58 GMT+0700 (Western Indonesia Time),3,1,120508000043
0,storage/upload/120505002493/0/3/12142023151820657aac3c540d0.pdf,Y,Thu Dec 14 2023 15:18:42 GMT+0700 (Western Indonesia Time),3,1,120505002493
0,storage/upload/120505002513/0/3/12142023152004657aaca4353df.pdf,Y,Thu Dec 14 2023 15:20:19 GMT+0700 (Western Indonesia Time),3,1,120505002513
0,storage/upload/120506003770/0/1/12142023152051657aacd324565.jpg,Y,Thu Dec 14 2023 15:20:51 GMT+0700 (Western Indonesia Time),1,1,120506003770
0,storage/upload/120508000020/0/3/12142023152238657aad3edb3d7.pdf,Y,Thu Dec 14 2023 15:22:54 GMT+0700 (Western Indonesia Time),3,1,120508000020
0,storage/upload/120503000039/0/1/12142023152533657aaded41429.pdf,Y,Thu Dec 14 2023 15:25:53 GMT+0700 (Western Indonesia Time),1,1,120503000039
0,storage/upload/120506004048/0/3/12142023152426657aadaa79701.pdf,Y,Thu Dec 14 2023 15:25:56 GMT+0700 (Western Indonesia Time),3,1,120506004048
0,storage/upload/120506004720/0/3/12142023152247657aad47198eb.pdf,Y,Thu Dec 14 2023 15:28:38 GMT+0700 (Western Indonesia Time),3,1,120506004720
0,storage/upload/120401000245/0/3/12142023152827657aae9be98de.pdf,Y,Thu Dec 14 2023 15:28:57 GMT+0700 (Western Indonesia Time),3,1,120401000245
0,storage/upload/120509000817/0/3/12142023152956657aaef431361.pdf,Y,Thu Dec 14 2023 15:30:09 GMT+0700 (Western Indonesia Time),3,1,120509000817
0,storage/upload/120503000067/0/1/12142023153025657aaf11cef58.jpg,Y,Thu Dec 14 2023 15:30:25 GMT+0700 (Western Indonesia Time),1,1,120503000067
0,storage/upload/120505002510/0/3/12142023153029657aaf15a2e8d.pdf,Y,Thu Dec 14 2023 15:31:08 GMT+0700 (Western Indonesia Time),3,1,120505002510
0,storage/upload/120505001408/0/1/12142023153421657aaffddb216.jpg,Y,Thu Dec 14 2023 15:34:21 GMT+0700 (Western Indonesia Time),1,1,120505001408
0,storage/upload/120504002072/0/2/11212023100311655c1def0806c.jpg,Y,Tue Nov 21 2023 10:03:11 GMT+0700 (Western Indonesia Time),2,1,120504002072
0,storage/upload/120501000428/0/2/11212023100319655c1df757fc8.jpg,Y,Tue Nov 21 2023 10:03:19 GMT+0700 (Western Indonesia Time),2,1,120501000428
0,storage/upload/120504002465/0/3/12142023121134657a807615542.pdf,Y,Thu Dec 14 2023 12:13:51 GMT+0700 (Western Indonesia Time),3,1,120504002465
0,storage/upload/120505002226/0/1/12142023121437657a812d5e62b.jpg,Y,Thu Dec 14 2023 12:14:37 GMT+0700 (Western Indonesia Time),1,1,120505002226
0,storage/upload/120506003802/0/3/12142023121449657a8139555b6.pdf,Y,Thu Dec 14 2023 12:15:12 GMT+0700 (Western Indonesia Time),3,1,120506003802
0,storage/upload/120401000080/0/1/12142023121528657a81605c906.jpg,Y,Thu Dec 14 2023 12:15:28 GMT+0700 (Western Indonesia Time),1,1,120401000080
0,storage/upload/120502004263/0/2/11222023110241655d7d6170baa.jpg,Y,Wed Nov 22 2023 11:02:41 GMT+0700 (Western Indonesia Time),2,1,120502004263
0,storage/upload/120401000178/0/1/11222023110321655d7d897f2f1.jpg,Y,Wed Nov 22 2023 11:03:21 GMT+0700 (Western Indonesia Time),1,1,120401000178
0,storage/upload/120502004264/0/2/11222023110326655d7d8e0cdbe.jpg,Y,Wed Nov 22 2023 11:03:26 GMT+0700 (Western Indonesia Time),2,1,120502004264
0,storage/upload/120502004247/0/2/11222023110417655d7dc10f28a.jpg,Y,Wed Nov 22 2023 11:04:17 GMT+0700 (Western Indonesia Time),2,1,120502004247
0,storage/upload/120502004344/0/2/11222023110523655d7e0349e82.jpg,Y,Wed Nov 22 2023 11:05:23 GMT+0700 (Western Indonesia Time),2,1,120502004344
0,storage/upload/120508000580/0/6/11222023110555655d7e231615c.pdf,Y,Wed Nov 22 2023 11:06:13 GMT+0700 (Western Indonesia Time),6,1,120508000580
0,storage/upload/120502004345/0/2/11222023110705655d7e693dd0d.jpg,Y,Wed Nov 22 2023 11:07:05 GMT+0700 (Western Indonesia Time),2,1,120502004345
0,storage/upload/120502003387/0/2/11222023110736655d7e888bcb4.jpg,Y,Wed Nov 22 2023 11:07:36 GMT+0700 (Western Indonesia Time),2,1,120502003387
0,storage/upload/120502004346/0/2/11222023110830655d7ebebfb22.jpg,Y,Wed Nov 22 2023 11:08:30 GMT+0700 (Western Indonesia Time),2,1,120502004346
0,storage/upload/120502004347/0/2/11222023110913655d7ee902663.jpg,Y,Wed Nov 22 2023 11:09:13 GMT+0700 (Western Indonesia Time),2,1,120502004347
0,storage/upload/120502004348/0/2/11222023111009655d7f21aeaaf.jpg,Y,Wed Nov 22 2023 11:10:09 GMT+0700 (Western Indonesia Time),2,1,120502004348
0,storage/upload/120506002512/0/3/11222023110312655d7d803f80b.pdf,Y,Wed Nov 22 2023 11:10:33 GMT+0700 (Western Indonesia Time),3,1,120506002512
0,storage/upload/120502004349/0/2/11222023111102655d7f56ad6dd.jpg,Y,Wed Nov 22 2023 11:11:02 GMT+0700 (Western Indonesia Time),2,1,120502004349
0,storage/upload/120502004350/0/2/11222023111202655d7f925b885.jpg,Y,Wed Nov 22 2023 11:12:02 GMT+0700 (Western Indonesia Time),2,1,120502004350
0,storage/upload/120502004351/0/2/11222023111255655d7fc7c5e71.jpg,Y,Wed Nov 22 2023 11:12:55 GMT+0700 (Western Indonesia Time),2,1,120502004351
0,storage/upload/120504002066/0/1/11222023111311655d7fd797946.jpg,Y,Wed Nov 22 2023 11:13:11 GMT+0700 (Western Indonesia Time),1,1,120504002066
0,storage/upload/120502004352/0/2/11222023111344655d7ff80e1f1.jpg,Y,Wed Nov 22 2023 11:13:44 GMT+0700 (Western Indonesia Time),2,1,120502004352
0,storage/upload/120502004353/0/2/11222023111438655d802ec2ae1.jpg,Y,Wed Nov 22 2023 11:14:38 GMT+0700 (Western Indonesia Time),2,1,120502004353
0,storage/upload/120501000346/0/1/11222023111520655d8058e4919.jpg,Y,Wed Nov 22 2023 11:15:20 GMT+0700 (Western Indonesia Time),1,1,120501000346
0,storage/upload/120502004354/0/2/11222023111544655d80705b1a9.jpg,Y,Wed Nov 22 2023 11:15:44 GMT+0700 (Western Indonesia Time),2,1,120502004354
0,storage/upload/120502004355/0/2/11222023111631655d809fe206b.jpg,Y,Wed Nov 22 2023 11:16:31 GMT+0700 (Western Indonesia Time),2,1,120502004355
0,storage/upload/120506002971/0/3/11222023111441655d8031d7cb9.pdf,Y,Wed Nov 22 2023 11:16:35 GMT+0700 (Western Indonesia Time),3,1,120506002971
0,storage/upload/120502004358/0/2/11222023111725655d80d53cb05.jpg,Y,Wed Nov 22 2023 11:17:25 GMT+0700 (Western Indonesia Time),2,1,120502004358
0,storage/upload/120509000811/0/3/12142023155244657ab44c2dd5b.pdf,Y,Thu Dec 14 2023 15:52:57 GMT+0700 (Western Indonesia Time),3,1,120509000811
0,storage/upload/120505002532/0/3/12142023155235657ab443a49f7.pdf,Y,Thu Dec 14 2023 15:53:07 GMT+0700 (Western Indonesia Time),3,1,120505002532
0,storage/upload/120505001708/0/2/12142023155321657ab471e0c37.jpg,Y,Thu Dec 14 2023 15:53:21 GMT+0700 (Western Indonesia Time),2,1,120505001708
0,storage/upload/120509000813/0/3/12142023155526657ab4eeb2ea3.pdf,Y,Thu Dec 14 2023 15:55:49 GMT+0700 (Western Indonesia Time),3,1,120509000813
0,storage/upload/120508000060/0/3/12142023155620657ab5242fbc8.pdf,Y,Thu Dec 14 2023 15:56:33 GMT+0700 (Western Indonesia Time),3,1,120508000060
0,storage/upload/120502002875/0/1/12142023155649657ab541c4576.jpg,Y,Thu Dec 14 2023 15:56:49 GMT+0700 (Western Indonesia Time),1,1,120502002875
0,storage/upload/120501000731/0/3/12142023155631657ab52f6b702.pdf,Y,Thu Dec 14 2023 15:58:44 GMT+0700 (Western Indonesia Time),3,1,120501000731
0,storage/upload/120506002652/0/1/12142023155908657ab5cc45e45.jpg,Y,Thu Dec 14 2023 15:59:08 GMT+0700 (Western Indonesia Time),1,1,120506002652
0,storage/upload/120505002497/0/3/12142023160012657ab60cba357.pdf,Y,Thu Dec 14 2023 16:00:35 GMT+0700 (Western Indonesia Time),3,1,120505002497
0,storage/upload/120505002274/0/1/12142023160144657ab66896e96.jpg,Y,Thu Dec 14 2023 16:01:44 GMT+0700 (Western Indonesia Time),1,1,120505002274
0,storage/upload/120504002003/0/1/12142023160235657ab69b19425.jpg,Y,Thu Dec 14 2023 16:05:09 GMT+0700 (Western Indonesia Time),1,1,120504002003
0,storage/upload/120507001964/0/3/12142023160451657ab723de07a.pdf,Y,Thu Dec 14 2023 16:06:09 GMT+0700 (Western Indonesia Time),3,1,120507001964
0,storage/upload/120505002213/0/1/12142023160802657ab7e2594eb.jpg,Y,Thu Dec 14 2023 16:08:02 GMT+0700 (Western Indonesia Time),1,1,120505002213
0,storage/upload/120506002548/0/1/12142023161409657ab951d741c.jpg,Y,Thu Dec 14 2023 16:14:09 GMT+0700 (Western Indonesia Time),1,1,120506002548
0,storage/upload/120505002500/0/3/12142023161442657ab97268cb5.pdf,Y,Thu Dec 14 2023 16:15:33 GMT+0700 (Western Indonesia Time),3,1,120505002500
0,storage/upload/120504002467/0/3/12142023161613657ab9cd5fb6c.pdf,Y,Thu Dec 14 2023 16:16:49 GMT+0700 (Western Indonesia Time),3,1,120504002467
0,storage/upload/120506002641/0/1/12142023161712657aba08a968a.jpg,Y,Thu Dec 14 2023 16:17:12 GMT+0700 (Western Indonesia Time),1,1,120506002641
0,storage/upload/120505002218/0/1/12142023162111657abaf79e5a3.jpg,Y,Thu Dec 14 2023 16:21:11 GMT+0700 (Western Indonesia Time),1,1,120505002218
0,storage/upload/120506004040/0/3/12142023162439657abbc76da77.pdf,Y,Thu Dec 14 2023 16:26:30 GMT+0700 (Western Indonesia Time),3,1,120506004040
0,storage/upload/120507001583/0/1/12142023162826657abcaa55b5f.jpg,Y,Thu Dec 14 2023 16:28:26 GMT+0700 (Western Indonesia Time),1,1,120507001583
0,storage/upload/120504001063/0/2/12142023162957657abd0533254.jpg,N,Thu Dec 14 2023 16:29:57 GMT+0700 (Western Indonesia Time),2,1,120504001063
0,storage/upload/120506004063/0/3/12142023162801657abc91dd3b8.pdf,Y,Thu Dec 14 2023 16:30:01 GMT+0700 (Western Indonesia Time),3,1,120506004063
0,storage/upload/120504001731/0/1/12142023162441657abbc9bf148.jpeg,Y,Thu Dec 14 2023 16:30:57 GMT+0700 (Western Indonesia Time),1,1,120504001731
